pmid,in_degree,out_degree,title,has_abstract
20951941,16.0,26.0,A genetic defect in exportin-5 traps precursor microRNAs in the nucleus of cancer cells.,True
20965416,10.0,41.0,MicroRNA functions in stress responses.,True
20965651,1.0,71.0,"MicroRNAs, cancer and cancer stem cells.",True
17531469,7.0,150.0,The role of microRNAs in cancer: no small matter.,True
17531811,26.0,24.0,RNA helicase A interacts with RISC in human cells and functions in RISC loading.,True
17535905,86.0,34.0,Target mRNAs are repressed as efficiently by microRNA-binding sites in the 5' UTR as in the 3' UTR.,True
17538623,54.0,21.0,miRNAs control gene expression in the single-cell alga Chlamydomonas reinhardtii.,True
17539773,8.0,57.0,"MicroRNAs and haematology: small molecules, big function.",True
17540598,79.0,18.0,Transcriptional activation of miR-34a contributes to p53-mediated apoptosis.,True
17540599,111.0,22.0,Transactivation of miR-34a by p53 broadly influences gene expression and promotes apoptosis.,True
17543110,10.0,41.0,Cloning and characterization of microRNAs from wheat (Triticum aestivum L.).,True
25022902,4.0,68.0,Identification and consequences of miRNA-target interactions--beyond repression of gene expression.,True
17550772,6.0,46.0,Heterochronic genes and the nature of developmental time.,True
17554199,58.0,0.0,Differential regulation of microRNAs by p53 revealed by massively parallel sequencing: miR-34a is a p53 target that induces apoptosis and G1-arrest.,True
17554337,129.0,12.0,A microRNA component of the p53 tumour suppressor network.,True
17558406,19.0,38.0,Intra- and intercellular RNA interference in Arabidopsis thaliana requires components of the microRNA and heterochromatic silencing pathways.,True
17558416,57.0,16.0,The multifunctional RNA-binding protein hnRNP A1 is required for processing of miR-18a.,True
17560368,55.0,80.0,Argonaute proteins: mediators of RNA silencing.,True
17560377,24.0,37.0,MicroRNA-mediated feedback and feedforward loops are recurrent network motifs in mammals.,True
12804036,10.0,46.0,"Sequence, chemical, and structural variation of small interfering RNAs and short hairpin RNAs and the effect on mammalian gene silencing.",True
12805599,49.0,38.0,MicroRNAs: at the root of plant development?,False
14521841,39.0,16.0,The Arabidopsis heterochronic gene ZIPPY is an ARGONAUTE family member.,True
12809598,80.0,14.0,"MicroRNA pathways in flies and worms: growth, death, fat, stress, and timing.",True
12812784,36.0,15.0,Temporal regulation of microRNA expression in Drosophila melanogaster mediated by hormonal signals and broad-Complex gene activity.,True
14528306,61.0,9.0,The microRNA-producing enzyme Dicer1 is essential for zebrafish development.,True
14528307,182.0,8.0,Dicer is essential for mouse development.,True
14555699,165.0,26.0,Regulation of flowering time and floral organ identity by a MicroRNA and its APETALA2-like target genes.,True
14559182,23.0,62.0,The microRNA world: small is mighty.,True
14561401,66.0,5.0,Radial patterning of Arabidopsis shoots by class III HD-ZIP and KANADI genes.,True
14563119,52.0,20.0,MicroRNAs and cancer.,True
26692146,0.0,58.0,Small non-coding RNAs and their associated proteins in spermatogenesis.,True
23178124,12.0,53.0,Argonaute divides its RNA guide into domains with distinct functions and RNA-binding properties.,True
23200133,0.0,70.0,Biogenesis of mammalian microRNAs: a global view.,True
23200136,0.0,59.0,Finding microRNA targets in plants: current status and perspectives.,True
21088485,6.0,45.0,"Dicer-independent, Ago2-mediated microRNA biogenesis in vertebrates.",True
21092244,1.0,55.0,Involvement of microRNAs in physiological and pathological processes in the lung.,True
21093468,1.0,51.0,Steroid receptors and microRNAs: relationships revealed.,True
16690972,28.0,44.0,Improved targeting of miRNA with antisense oligonucleotides.,True
16691418,24.0,84.0,On the origin and functions of RNA-mediated silencing: from protists to man.,True
16698962,9.0,41.0,Cloning and expression of new microRNAs from zebrafish.,True
16699516,45.0,18.0,"Dissecting Arabidopsis thaliana DICER function in small RNA processing, gene silencing and DNA methylation patterning.",True
26898434,0.0,50.0,The role of oncomirs in the pathogenesis and treatment of breast cancer.,True
16713585,45.0,36.0,Recapitulation of short RNA-directed translational gene silencing in vitro.,True
25209320,0.0,62.0,"microRNA biogenesis, degradation and activity in plants.",True
21307183,4.0,50.0,Improved annotation of C. elegans microRNAs by deep sequencing reveals structures associated with processing by Drosha and Dicer.,True
21315819,2.0,45.0,MicroRNAs and the cell cycle.,True
21317375,15.0,67.0,Evolution and functional diversification of MIRNA genes.,True
25232701,0.0,66.0,Challenges and opportunities of microRNAs in lymphomas.,True
30909383,0.0,60.0,Crosstalk Between Mammalian Antiviral Pathways.,True
15057819,53.0,9.0,Gene regulation: ancient microRNA target sequences in plants.,True
30914015,0.0,59.0,Expression profile of MicroRNA: An Emerging Hallmark of Cancer.,True
17975059,31.0,15.0,The Piwi-piRNA pathway provides an adaptive defense in the transposon arms race.,True
15066283,142.0,30.0,Distinct roles for Drosophila Dicer-1 and Dicer-2 in the siRNA/miRNA silencing pathways.,True
15066284,89.0,18.0,A Dicer-2-dependent 80s complex cleaves targeted mRNAs during RNAi in Drosophila.,True
17981733,4.0,63.0,Protein interactions and complexes in human microRNA biogenesis and function.,True
17987317,8.0,59.0,microRNA and stem cell function.,True
17989254,50.0,44.0,"Evolution, biogenesis, expression, and target predictions of a substantially expanded set of Drosophila microRNAs.",True
17989255,15.0,54.0,Systematic discovery and characterization of fly microRNAs using 12 Drosophila genomes.,True
17989717,19.0,27.0,Small RNAs analysis in CLL reveals a deregulation of miRNA expression and novel miRNA candidates of putative relevance in CLL pathogenesis.,True
17991681,96.0,23.0,miRBase: tools for microRNA genomics.,True
17991914,2.0,93.0,Concise review: MicroRNA expression in multipotent mesenchymal stromal cells.,True
18000378,3.0,64.0,MicroRNAs in carcinogenesis.,True
22144188,0.0,64.0,Controlling miRNA regulation in disease.,True
22144208,0.0,72.0,miRNAs in human cancer.,True
18774294,34.0,46.0,The let-7 family of microRNAs.,True
18774719,7.0,42.0,Circular reasoning: microRNAs and cell-cycle control.,True
18778799,8.0,75.0,MicroRNA biogenesis: there's more than one way to skin a cat.,True
18786256,1.0,53.0,RNA silencing and HIV: a hypothesis for the etiology of the severe combined immunodeficiency induced by the virus.,True
18787168,45.0,9.0,Degradation of microRNAs by a family of exoribonucleases in Arabidopsis.,True
18799732,24.0,25.0,"Arabidopsis DRB4, AGO1, AGO7, and RDR6 participate in a DCL4-initiated antiviral RNA silencing pathway negatively regulated by DCL1.",True
16439995,54.0,22.0,Cleavage of the siRNA passenger strand during RISC assembly in human cells.,True
16443211,10.0,45.0,Overgrowth caused by misexpression of a microRNA with dispensable wild-type function.,True
16446010,59.0,94.0,Genomics of microRNA.,True
16449203,46.0,19.0,HEN1 recognizes 21-24 nt small RNA duplexes and deposits a methyl group onto the 2' OH of the 3' terminal nucleotide.,True
16452165,37.0,8.0,Dicer function is essential for lung epithelium morphogenesis.,True
16458514,59.0,42.0,A genome-wide map of conserved microRNA targets in C. elegans.,True
16459310,87.0,26.0,miR-122 regulation of lipid metabolism revealed by in vivo antisense targeting.,True
16460926,7.0,59.0,Sweating the small stuff: microRNA discovery in plants.,True
16461460,231.0,17.0,A microRNA expression signature of human solid tumors defines cancer gene targets.,True
16461918,39.0,29.0,Reciprocal actions of REST and a microRNA promote neuronal identity.,True
16462742,37.0,19.0,Morphogenesis in skin is governed by discrete sets of differentially expressed microRNAs.,True
12183184,11.0,47.0,RNA silencing: small RNAs as ubiquitous regulators of gene expression.,True
12193640,100.0,17.0,Regulation of heterochromatic silencing and histone H3 lysine-9 methylation by RNAi.,True
12193644,53.0,5.0,Small RNAs correspond to centromere heterochromatic repeats.,False
12198168,265.0,21.0,MicroRNA maturation: stepwise processing and subcellular localization.,True
12198169,97.0,31.0,Two classes of short interfering RNA in RNA silencing.,True
12202040,223.0,25.0,Prediction of plant microRNA targets.,True
19411171,8.0,40.0,MicroRNAs and cancer--new paradigms in molecular oncology.,True
19417064,3.0,51.0,Comprehensive prediction of novel microRNA targets in Arabidopsis thaliana.,True
19426115,6.0,44.0,MicroRNA identification in plasma and serum: a new tool to diagnose and monitor diseases.,True
19434076,4.0,59.0,MicroRNAs and cardiac pathology.,True
19440450,3.0,66.0,MicroRNA and Cancer: Tiny Molecules with Major Implications.,True
19785514,0.0,90.0,Role of microRNAs in the regulation of drug metabolism and disposition.,True
19789267,14.0,56.0,Lost in translation: an assessment and perspective for computational microRNA target identification.,True
19800023,5.0,99.0,The complexities of microRNA regulation: mirandering around the rules.,True
19802585,1.0,62.0,Piecing the puzzle together: genetic requirements for miRNA biogenesis in Arabidopsis thaliana.,True
19802639,1.0,91.0,Reconstruction of Arabidopsis thaliana fully integrated small RNA pathway.,True
21105295,1.0,51.0,Oncogenic microRNAs (OncomiRs) as a new class of cancer biomarkers.,True
21112015,0.0,54.0,From genetic to genomic regulation: iterativity in microRNA research.,True
21116305,34.0,135.0,Small RNA sorting: matchmaking for Argonautes.,True
21125669,8.0,101.0,miRNAs in human cancer.,True
26578605,1.0,60.0,Bioinformatic tools for microRNA dissection.,True
18287206,29.0,110.0,The growing catalog of small RNAs and their association with distinct Argonaute/Piwi family members.,True
18291670,7.0,45.0,MicroRNAs and immunity: novel players in the regulation of normal immune function and inflammation.,True
18291671,0.0,95.0,A role for microRNAs in the development of the immune system and in the pathogenesis of cancer.,True
18292307,105.0,15.0,Selective blockade of microRNA processing by Lin28.,True
18295504,2.0,38.0,miRNAs: Little known mediators of oncogenesis.,True
18295505,8.0,74.0,The utility of LNA in microRNA-based cancer diagnostics and therapeutics.,True
18296065,0.0,63.0,Changes in miRNA expression in solid tumors: an miRNA profiling in melanomas.,True
18299402,35.0,18.0,Sustained expression of microRNA-155 in hematopoietic stem cells causes a myeloproliferative disorder.,True
18303086,3.0,68.0,MicroRNomics: a newly emerging approach for disease biology.,True
18304383,12.0,64.0,The Argonaute protein family.,True
18308936,55.0,23.0,Suppression of non-small cell lung tumor development by the let-7 microRNA family.,True
18311151,25.0,12.0,A mammalian microRNA cluster controls DNA methylation and telomere recombination via Rbl2-dependent regulation of DNA methyltransferases.,True
18311153,28.0,26.0,MicroRNAs control de novo DNA methylation through regulation of transcriptional repressors in mouse embryonic stem cells.,True
18312648,9.0,42.0,Identification of novel and candidate miRNAs in rice by high throughput sequencing.,True
33737942,0.0,51.0,"Secondary siRNAs in Plants: Biosynthesis, Various Functions, and Applications in Virology.",True
32582699,0.0,82.0,MicroRNAs: From Mechanism to Organism.,True
21701674,0.0,60.0,Mini ways to stop a virus: microRNAs and HIV-1 replication.,True
21704768,3.0,44.0,Analytical aspects of microRNA in diagnostics: a review.,True
21712066,10.0,52.0,Mirtrons: microRNA biogenesis via splicing.,True
20381393,20.0,41.0,DNA methylation mediated by a microRNA pathway.,True
20388525,0.0,109.0,Pharmacological potential of RNAi--focus on miRNA.,True
20393792,0.0,62.0,Small RNA regulators of T cell-mediated autoimmunity.,True
20395147,22.0,63.0,Making RISC.,True
18708151,4.0,61.0,A miRacle in plant development: role of microRNAs in cell differentiation and patterning.,True
18711447,6.0,68.0,The evolution and functional diversification of animal microRNA genes.,True
18713256,3.0,87.0,MicroRNAs in development and disease.,True
18714353,1.0,58.0,The silkworm (Bombyx mori) microRNAs and their expressions in multiple developmental stages.,True
18715673,8.0,44.0,Origins and evolution of eukaryotic RNA interference.,True
18719388,3.0,52.0,"Lessons from microRNA mutants in worms, flies and mice.",True
18719707,24.0,48.0,Endogenous small interfering RNAs in animals.,True
21627860,0.0,50.0,Single-nucleotide polymorphisms among microRNA: big effects on cancer.,True
21640213,0.0,56.0,EBV-encoded miRNAs.,True
21647195,11.0,51.0,MicroRNAs in body fluids--the mix of hormones and biomarkers.,True
18155131,62.0,24.0,RNA-binding protein Dnd1 inhibits microRNA access to target mRNA.,True
18158129,7.0,47.0,Expression profiling of microRNA using oligo DNA arrays.,True
18158132,17.0,32.0,Experimental validation of miRNA targets.,True
18158296,31.0,14.0,The microRNA.org resource: targets and expression.,True
18158304,39.0,32.0,Antagonism of microRNA-122 in mice by systemically administered LNA-antimiR leads to up-regulation of a large set of predicted target mRNAs in the liver.,True
17462786,11.0,151.0,Therapeutic potential for microRNAs.,True
17463289,101.0,2.0,Regulation of the germinal center response by microRNA-155.,True
17463290,111.0,11.0,Requirement of bic/microRNA-155 for normal immune function.,True
17465887,8.0,70.0,Evolutionary conservation of microRNA regulatory circuits: an examination of microRNA gene complexity and conserved microRNA-target interactions through metazoan phylogeny.,True
17465888,3.0,52.0,MicroRNAs in skeletal and cardiac muscle development.,True
17465889,1.0,49.0,MicroRNA in cutaneous wound healing: a new paradigm.,True
17465890,1.0,61.0,MicroRNAs in viral replication and pathogenesis.,True
17468766,42.0,13.0,MicroRNA-133 controls cardiac hypertrophy.,True
17470535,43.0,42.0,A complex system of small RNAs in the unicellular green alga Chlamydomonas reinhardtii.,True
17473300,57.0,12.0,MicroRNA expression patterns to differentiate pancreatic adenocarcinoma from normal pancreas and chronic pancreatitis.,True
17487835,35.0,19.0,MicroRNA expression distinguishes between germinal center B cell-like and activated B cell-like subtypes of diffuse large B cell lymphoma.,True
21364759,3.0,49.0,NAViGaTing the micronome--using multiple microRNA prediction databases to identify signalling pathway-associated microRNAs.,True
19221491,11.0,57.0,Let-7 and miR-200 microRNAs: guardians against pluripotency and cancer progression.,True
23654304,6.0,51.0,Molecular mechanisms of RNA interference.,True
19238171,9.0,34.0,Suppression of cell growth and invasion by miR-205 in breast cancer.,True
19239879,24.0,67.0,MicroRNAs and cancer: short RNAs go a long way.,True
19239886,86.0,83.0,Origins and Mechanisms of miRNAs and siRNAs.,True
19239887,20.0,55.0,Small RNAs as guardians of the genome.,True
19239888,54.0,74.0,"Origin, biogenesis, and activity of plant microRNAs.",True
19245798,0.0,80.0,Little but loud: small RNAs have a resounding affect on ear development.,True
19246618,1.0,40.0,MicroRNAs: novel biomarkers for human cancer.,True
19255566,57.0,99.0,Many roads to maturity: microRNA biogenesis pathways and their regulation.,True
19262572,17.0,43.0,MicroRNAs--the micro steering wheel of tumour metastases.,True
19264914,7.0,37.0,MiRNAs and cancer.,True
19268374,15.0,36.0,Alterations of the microRNA network cause neurodegenerative disease.,True
19268617,32.0,32.0,Drosophila argonaute1 and argonaute2 employ distinct mechanisms for translational repression.,True
19268705,3.0,49.0,miR-155 gene: a typical multifunctional microRNA.,True
19274664,4.0,50.0,The interplay between transcription factors and microRNAs in genome-scale regulatory networks.,True
19279697,0.0,63.0,miRNAs: Miracle or Mirage?: The Limes Against the Barbaric Floods of Leaky and Undesired Transcripts.,True
22411466,17.0,65.0,"MicroRNAs and their targets: recognition, regulation and an emerging reciprocal relationship.",True
22416227,0.0,60.0,MicroRNAs in Neural Stem Cells and Neurogenesis.,True
18268837,0.0,52.0,RNA interference in mammalian cell systems.,True
18268839,0.0,56.0,Genetics and biochemistry of RNAi in Drosophila.,True
18268840,5.0,80.0,Role of Dicer in posttranscriptional RNA silencing.,True
18268842,8.0,82.0,MicroRNA metabolism in plants.,True
18270516,42.0,105.0,Small non-coding RNAs in animal development.,True
18270520,43.0,20.0,MicroRNA-21 targets tumor suppressor genes in invasion and metastasis.,True
18278031,46.0,7.0,Regulation of progenitor cell proliferation and granulocyte function by microRNA-223.,True
18281715,2.0,61.0,miRNAs: effectors of environmental influences on gene expression and disease.,True
18285502,36.0,25.0,Application of massively parallel sequencing to microRNA profiling and discovery in human embryonic stem cells.,True
27226955,0.0,53.0,MicroRNA-regulated viral vectors for gene therapy.,True
20577206,30.0,20.0,A coding-independent function of gene and pseudogene mRNAs regulates tumour biology.,True
20596726,10.0,59.0,Many ways to generate microRNA-like small RNAs: non-canonical pathways for microRNA production.,True
22367141,0.0,90.0,MicroRNA and its roles in esophageal cancer.,True
18003861,20.0,42.0,A novel class of bacteria-induced small RNAs in Arabidopsis.,True
18025253,28.0,15.0,"Systematic evaluation of microRNA processing patterns in tissues, cell lines, and tumors.",True
21439890,5.0,43.0,Viral suppressors of RNA silencing.,True
21458467,1.0,66.0,"MicroRNA history: discovery, recent applications, and next frontiers.",True
15685193,385.0,22.0,Microarray analysis shows that some microRNAs downregulate large numbers of target mRNAs.,True
15691656,26.0,72.0,siRNA and miRNA: an insight into RISCs.,True
15692015,63.0,7.0,RNA polymerase IV directs silencing of endogenous DNA.,True
15701730,132.0,27.0,Microarray profiling of microRNAs reveals frequent coexpression with neighboring miRNAs and host genes.,True
15703763,28.0,48.0,Induction and suppression of RNA silencing: insights from viral infections.,True
15705854,126.0,13.0,Methylation as a crucial step in plant microRNA biogenesis.,True
17724137,2.0,55.0,MicroRNAs in tumorigenesis: a primer.,True
17726050,28.0,41.0,Tissue-dependent paired expression of miRNAs.,True
17727326,3.0,59.0,MicroRNA expression in lymphoma.,True
17727327,4.0,94.0,miRNA genetic alterations in human cancers.,True
17727328,2.0,56.0,The micro RNA target paradigm: a fundamental and polymorphic control layer of cellular expression.,True
15713842,118.0,46.0,Dicer-deficient mouse embryonic stem cells are defective in differentiation and centromeric silencing.,True
23800994,15.0,153.0,Diversifying microRNA sequence and function.,True
23024929,0.0,53.0,The miRNA Regulation of Stem Cells.,True
23817310,2.0,57.0,Adult-specific functions of animal microRNAs.,True
15210942,129.0,11.0,An oligonucleotide microchip for genome-wide microRNA profiling in human and mouse tissues.,True
15211354,148.0,91.0,MicroRNAs: small RNAs with a big role in gene regulation.,False
15226253,47.0,11.0,Modulation of floral development by a gibberellin-regulated microRNA.,True
15231716,126.0,40.0,Distinct roles for Argonaute proteins in small RNA-directed RNA cleavage pathways.,True
21494372,2.0,64.0,The Role of MicroRNAs in Regulatory T Cells and in the Immune Response.,True
19839716,0.0,44.0,Targeting miR-205 in breast cancer.,True
19841678,3.0,70.0,MicroRNA implications across neurodevelopment and neuropathology.,True
19841878,3.0,70.0,Understanding how miRNAs post-transcriptionally regulate gene expression.,True
19841879,0.0,58.0,Translational control of endogenous microRNA target genes in C. elegans.,True
19841880,2.0,62.0,Translational inhibition by microRNAs in plants.,True
19850910,10.0,33.0,Sliced microRNA targets and precise loop-first processing of MIR319 hairpins revealed by analysis of the Physcomitrella patens degradome.,True
19859542,8.0,49.0,Alternative processing of primary microRNA transcripts by Drosha generates 5' end variation of mature microRNA.,True
19861421,16.0,39.0,The Arabidopsis thaliana double-stranded RNA binding protein DRB1 directs guide strand selection from microRNA duplexes.,True
19744129,3.0,63.0,The role of microRNAs in normal and malignant hematopoiesis.,True
19747962,2.0,87.0,"MicroRNAs: Oncogenes, tumor suppressors or master regulators of cancer heterogeneity?",True
19748357,31.0,22.0,"miR-24 Inhibits cell proliferation by targeting E2F2, MYC, and other cell-cycle genes via binding to ""seedless"" 3'UTR microRNA recognition elements.",True
19759918,1.0,59.0,An evolutionary perspective of animal microRNAs and their targets.,True
19763153,45.0,43.0,Causes and consequences of microRNA dysregulation in cancer.,True
19767456,7.0,43.0,Genome-wide Medicago truncatula small RNA analysis revealed novel microRNAs and isoforms differentially regulated in roots and nodules.,True
12016302,27.0,15.0,RNA silencing: the genome's immune system.,True
12016303,24.0,24.0,Ancient pathways programmed by small RNAs.,True
12016316,46.0,10.0,Induction and suppression of RNA silencing by an animal virus.,True
8252621,677.0,3.0,The C. elegans heterochronic gene lin-4 encodes small RNAs with antisense complementarity to lin-14.,True
8252622,446.0,4.0,Posttranscriptional regulation of the heterochronic gene lin-14 by lin-4 mediates temporal pattern formation in C. elegans.,True
16669754,104.0,138.0,MicroRNAS and their regulatory roles in plants.,True
15766525,58.0,7.0,Plant nuclear RNA polymerase IV mediates siRNA and DNA methylation-dependent heterochromatin formation.,True
15766526,91.0,23.0,Involvement of microRNA in AU-rich element-mediated mRNA instability.,True
15766527,316.0,26.0,RAS is regulated by the let-7 microRNA family.,True
16682354,50.0,22.0,DRB4-dependent TAS3 trans-acting siRNAs control leaf morphology through AGO7.,True
16682355,31.0,16.0,Specification of leaf polarity in Arabidopsis via the trans-acting siRNA pathway.,True
16682356,44.0,15.0,Regulation of AUXIN RESPONSE FACTOR3 by TAS3 ta-siRNA affects developmental timing and patterning in Arabidopsis.,True
16682560,39.0,17.0,"Widespread siRNA ""off-target"" transcript silencing mediated by seed region sequence complementarity.",True
15774722,133.0,24.0,MicroRNAs regulate brain morphogenesis in zebrafish.,True
11679670,463.0,9.0,Identification of novel genes coding for small expressed RNAs.,True
11679671,447.0,19.0,An abundant class of tiny RNAs with probable regulatory roles in Caenorhabditis elegans.,True
11679672,385.0,6.0,An extensive class of small RNAs in Caenorhabditis elegans.,True
15452342,35.0,19.0,Biochemical identification of Argonaute 2 as the sole protein required for RNA-induced silencing complex activity.,True
9427751,84.0,0.0,AGO1 defines a novel locus of Arabidopsis controlling leaf development.,True
28674798,0.0,69.0,RNAi and MicroRNA-Mediated Gene Regulation in Stem Cells.,True
10556049,68.0,0.0,Disruption of an RNA helicase/RNAse III gene in Arabidopsis causes unregulated cell division in floral meristems.,True
10570213,47.0,6.0,Suppression of gene silencing: a general strategy used by diverse DNA and RNA viruses of plants.,True
16212497,9.0,78.0,RNA silencing systems and their relevance to plant development.,True
16214134,37.0,50.0,Prediction and validation of microRNAs and their targets.,True
16214139,40.0,65.0,Dicing and slicing: the core machinery of the RNA interference pathway.,True
16224024,69.0,1.0,Sequence variants in SLITRK1 are associated with Tourette's syndrome.,True
16224044,81.0,130.0,microPrimer: the biogenesis and function of microRNA.,True
16224045,56.0,84.0,MicroRNA functions in animal development and human disease.,True
16242131,19.0,31.0,Non-cell autonomous RNA silencing.,True
23664376,3.0,58.0,Highly complementary target RNAs promote release of guide RNAs from human Argonaute2.,True
12857820,62.0,26.0,Evidence for nuclear processing of plant micro RNA and short interfering RNA precursors.,True
18477647,7.0,56.0,Polymorphisms in microRNA targets: a gold mine for molecular epidemiology.,True
18483398,88.0,28.0,Widespread translational inhibition by plant miRNAs and siRNAs.,True
18486559,29.0,32.0,A link between RNA metabolism and silencing affecting Arabidopsis development.,True
18490189,0.0,44.0,microRNAs and death receptors.,True
12869753,94.0,19.0,Role of microRNAs in plant and animal development.,True
12871707,52.0,15.0,The time of appearance of the C. elegans let-7 microRNA is transcriptionally controlled utilizing a temporal regulatory element in its promoter.,True
18493594,18.0,23.0,Antagomir-17-5p abolishes the growth of therapy-resistant neuroblastoma through p21 and BIM.,True
23686235,1.0,68.0,RNA interference-mediated intrinsic antiviral immunity in plants.,True
23686237,0.0,51.0,Roles of microRNAs in the life cycles of mammalian viruses.,True
18498749,74.0,22.0,MicroRNA-10a binds the 5'UTR of ribosomal protein mRNAs and enhances their translation.,True
18501606,27.0,28.0,Endogenous RNA interference provides a somatic defense against Drosophila transposons.,True
18501664,4.0,69.0,MicroRNA-directed regulation: to cleave or not to cleave.,True
18501663,10.0,68.0,Small RNA metabolism in Arabidopsis.,True
18502167,15.0,40.0,Evolution of plant microRNAs and their targets.,True
17943195,54.0,122.0,Specialization and evolution of endogenous small RNA pathways.,True
17948228,35.0,12.0,Epigenetic inactivation of microRNA gene hsa-mir-9-1 in human breast cancer.,True
17964270,103.0,14.0,Mammalian mirtron genes.,True
17965236,29.0,28.0,Genomic analysis of human microRNA transcripts.,True
17965831,5.0,79.0,Functional aspects of animal microRNAs.,True
17968323,53.0,14.0,"MicroRNA-21 (miR-21) post-transcriptionally downregulates tumor suppressor Pdcd4 and stimulates invasion, intravasation and metastasis in colorectal cancer.",True
20605486,6.0,46.0,Regulation of microRNA expression and abundance during lymphopoiesis.,True
20605501,32.0,25.0,Hsc70/Hsp90 chaperone machinery mediates ATP-dependent RISC loading of small RNA duplexes.,True
20605502,35.0,32.0,In vitro assembly of plant RNA-induced silencing complexes facilitated by molecular chaperone HSP90.,True
20614100,0.0,52.0,Dynamics of microRNA biogenesis: crosstalk between p53 network and microRNA processing pathway.,True
20619222,1.0,52.0,Lin-28: an early embryonic sentinel that blocks Let-7 biogenesis.,True
20619301,2.0,145.0,"MicroRNAs: synthesis, mechanism, function, and recent clinical trials.",True
20620952,43.0,48.0,Expanding the microRNA targeting code: functional sites with centered pairing.,True
20632858,0.0,56.0,miRNA in pluripotent stem cells.,True
14602919,40.0,9.0,Human let-7 stem-loop precursors harbor features of RNase III cleavage products.,True
14615801,77.0,13.0,Structure and nucleic-acid binding of the Drosophila Argonaute 2 PAZ domain.,True
14615802,90.0,26.0,Structure and conserved RNA binding of the PAZ domain.,True
14616076,0.0,61.0,RNA interference. An approach to produce knockout organisms and cell lines.,True
14625589,95.0,15.0,The crystal structure of the Argonaute2 PAZ domain reveals an RNA binding motif in RNAi effector complexes.,True
14628056,34.0,14.0,Transposon silencing in the Caenorhabditis elegans germ line by natural RNAi.,True
14631048,327.0,6.0,Nuclear export of microRNA precursors.,True
28529980,3.0,60.0,The evolutionary origin of plant and animal microRNAs.,True
9054503,117.0,6.0,The cold shock domain protein LIN-28 controls developmental timing in C. elegans and is regulated by the lin-4 RNA.,True
20173740,27.0,20.0,"miR-9, a MYC/MYCN-activated microRNA, regulates E-cadherin and cancer metastasis.",True
20176553,0.0,56.0,[The impact of microRNAs on the evolution of metazoan complexity].,True
20176573,2.0,54.0,The microRNA miR-124 controls gene expression in the sensory nervous system of Caenorhabditis elegans.,True
20179807,3.0,42.0,MicroRNA let-7: an emerging next-generation cancer therapeutic.,True
20181738,13.0,42.0,Human tRNA-derived small RNAs in the global regulation of RNA silencing.,True
20190077,14.0,40.0,Arabidopsis RNA-dependent RNA polymerases and dicer-like proteins in antiviral defense and small interfering RNA biogenesis during Turnip Mosaic Virus infection.,True
21245828,44.0,64.0,Gene silencing by microRNAs: contributions of translational repression and mRNA decay.,True
21258322,19.0,37.0,Genome-wide identification of Ago2 binding sites from mouse embryonic stem cells with and without mature microRNAs.,True
27445682,0.0,54.0,An Emerging Role of micro-RNA in the Effect of the Endocrine Disruptors.,True
22722195,25.0,39.0,Structure of yeast Argonaute with guide RNA.,True
26608197,0.0,79.0,"Introduction to microRNAs: Biogenesis, Action, Relevance of Tissue microRNAs in Disease Pathogenesis, Diagnosis and Therapy-The Concept of Circulating microRNAs.",True
18508405,41.0,68.0,Plant ARGONAUTES.,True
18515182,9.0,67.0,microRNAs and the immune response.,True
18524951,36.0,25.0,Characterization of endogenous human Argonautes and their miRNA partners in RNA silencing.,True
18537969,8.0,52.0,MicroRNA signatures characterize diffuse large B-cell lymphomas and follicular lymphomas.,True
18538733,22.0,26.0,Genetic and epigenetic silencing of microRNA-203 enhances ABL1 and BCR-ABL1 oncogene expression.,True
18539629,4.0,62.0,MicroRNA: basic mechanisms and transcriptional regulatory networks for cell fate determination.,True
18542052,38.0,19.0,Global identification of microRNA-target RNA pairs by parallel analysis of RNA ends.,True
27560640,0.0,55.0,Progress in micro RNA focused research in endocrinology.,True
27569398,0.0,78.0,Argonaute: The executor of small RNA function.,True
27578438,0.0,57.0,Unraveling the Mysterious Interactions Between Hepatitis C Virus RNA and Liver-Specific MicroRNA-122.,True
24823351,1.0,68.0,Versatile microRNA biogenesis in animals and their viruses.,True
24832658,0.0,53.0,MicroRNA Target Identification-Experimental Approaches.,True
23086491,0.0,56.0,Recent advances in plant-virus interaction with emphasis on small interfering RNAs (siRNAs).,True
23102669,3.0,82.0,MicroRNA and cancer.,True
19519217,15.0,36.0,Roles of plant small RNAs in biotic stress responses.,True
19524057,1.0,51.0,Plant responses against invasive nucleic acids: RNA silencing and its suppression by plant viral pathogens.,True
19524505,56.0,33.0,Therapeutic microRNA delivery suppresses tumorigenesis in a murine liver cancer model.,True
19531599,30.0,25.0,Biochemical evidence for translational repression by Arabidopsis microRNAs.,True
19535464,18.0,30.0,The GW182 protein family in animal cells: new insights into domains required for miRNA-mediated gene silencing.,True
19536157,82.0,35.0,Argonaute HITS-CLIP decodes microRNA-mRNA interaction maps.,True
19538248,7.0,43.0,"MicroRNA in the immune system, microRNA as an immune system.",True
23603154,0.0,54.0,MicroRNAs as pharmacological targets in endothelial cell function and dysfunction.,True
23622241,16.0,30.0,MicroRNAs inhibit the translation of target mRNAs on the endoplasmic reticulum in Arabidopsis.,True
23623930,0.0,75.0,MicroRNAs in hematological malignancies.,True
